All 2131 irreps of the N=5, p=3 Fock space (2^75 states)
maximal weight (12, 6, 0, -6, -12), C2max = 240

    #                 lambda              partition     C2      dim
  967     (9, 5, -1, -4, -9)      (18, 14, 8, 5, 0)    147 23,038,400
  968     (9, 6, -3, -4, -8)      (17, 14, 5, 4, 0)    147 9,329,600
  969     (9, 6, -2, -6, -7)      (16, 13, 5, 1, 0)    147 9,172,800
  970    (11, 1, -1, -2, -9)      (20, 10, 8, 7, 0)    147 6,406,400
  971     (11, 1, 1, -6, -7)       (18, 8, 8, 1, 0)    147 3,194,400
  972    (11, 2, -1, -4, -8)      (19, 10, 7, 4, 0)    147 15,069,600
  973    (11, 4, -5, -5, -5)       (16, 9, 0, 0, 0)    147  501,600
  974    (12, 0, -1, -4, -7)       (19, 7, 6, 3, 0)    147 4,544,800
  975    (12, 1, -2, -5, -6)       (18, 7, 4, 1, 0)    147 4,505,600
  976     (6, 6, 2, -3, -11)     (17, 17, 13, 8, 0)    146 4,677,750
  977     (6, 6, 3, -5, -10)     (16, 16, 13, 5, 0)    146 3,890,250
  978     (7, 4, 4, -5, -10)     (17, 14, 14, 5, 0)    146 3,927,000
  979    (7, 7, -2, -2, -10)      (17, 17, 8, 8, 0)    146 1,905,750
  980      (7, 7, 0, -5, -9)      (16, 16, 9, 4, 0)    146 6,583,500
  981      (9, 5, 0, -7, -7)      (16, 12, 7, 0, 0)    146 6,583,500
  982    (10, 1, 1, -2, -10)     (20, 11, 11, 8, 0)    146 4,504,500
  983   (10, 2, -1, -1, -10)      (20, 12, 9, 9, 0)    146 4,504,500
  984     (10, 2, 2, -7, -7)       (17, 9, 9, 0, 0)    146 1,905,750
  985    (10, 5, -4, -4, -7)      (17, 12, 3, 3, 0)    146 3,927,000
  986    (10, 5, -3, -6, -6)      (16, 11, 3, 0, 0)    146 3,890,250
  987    (11, 3, -2, -6, -6)       (17, 9, 4, 0, 0)    146 4,677,750
  988     (7, 4, 3, -3, -11)     (18, 15, 14, 8, 0)    145 7,783,776
  989     (7, 6, 1, -4, -10)     (17, 16, 11, 6, 0)    145 12,199,824
  990      (9, 2, 0, 0, -11)    (20, 13, 11, 11, 0)    145 2,635,776
  991    (9, 4, -1, -2, -10)      (19, 14, 9, 8, 0)    145 13,006,224
  992     (10, 2, 1, -4, -9)     (19, 11, 10, 5, 0)    145 13,006,224
  993    (10, 4, -1, -6, -7)      (17, 11, 6, 1, 0)    145 12,199,824
  994     (11, 0, 0, -2, -9)       (20, 9, 9, 7, 0)    145 2,635,776
  995    (11, 3, -3, -4, -7)      (18, 10, 4, 3, 0)    145 7,783,776
  996     (6, 4, 3, -1, -12)    (18, 16, 15, 11, 0)    144 3,108,875
  997      (6, 5, 1, 0, -12)    (18, 17, 13, 12, 0)    144 2,627,625
  998      (7, 3, 2, 0, -12)    (19, 15, 14, 12, 0)    144 3,139,500
  999      (7, 6, 2, -7, -8)     (15, 14, 10, 1, 0)    144 4,804,625
 1000     (8, 3, 2, -2, -11)     (19, 14, 13, 9, 0)    144 8,895,250
 1001     (8, 4, 0, -1, -11)    (19, 15, 11, 10, 0)    144 8,633,625
 1002     (8, 4, 2, -4, -10)     (18, 14, 12, 6, 0)    144 16,035,250
 1003      (8, 4, 3, -7, -8)     (16, 12, 11, 1, 0)    144 4,879,875
 1004      (8, 6, 0, -6, -8)      (16, 14, 8, 2, 0)    144 12,390,875
 1005     (8, 7, -3, -4, -8)      (16, 15, 5, 4, 0)    144 4,879,875
 1006     (8, 7, -2, -6, -7)      (15, 14, 5, 1, 0)    144 4,804,625
 1007     (9, 3, 1, -3, -10)     (19, 13, 11, 7, 0)    144 16,744,000
 1008      (9, 3, 2, -5, -9)     (18, 12, 11, 4, 0)    144 12,762,750
 1009     (9, 5, -2, -3, -9)      (18, 14, 7, 6, 0)    144 12,762,750
 1010    (10, 3, -1, -3, -9)      (19, 12, 8, 6, 0)    144 16,744,000
 1011    (10, 4, -2, -4, -8)      (18, 12, 6, 4, 0)    144 16,035,250
 1012     (11, 1, 0, -4, -8)       (19, 9, 8, 4, 0)    144 8,633,625
 1013    (11, 2, -2, -3, -8)      (19, 10, 6, 5, 0)    144 8,895,250
 1014    (12, 0, -2, -3, -7)       (19, 7, 5, 4, 0)    144 3,139,500
 1015    (12, 0, -1, -5, -6)       (18, 6, 5, 1, 0)    144 2,627,625
 1016    (12, 1, -3, -4, -6)       (18, 7, 3, 2, 0)    144 3,108,875
 1017     (6, 5, 4, -5, -10)     (16, 15, 14, 5, 0)    143 3,225,600
 1018     (7, 5, 1, -2, -11)     (18, 16, 12, 9, 0)    143 10,533,600
 1019      (7, 5, 3, -6, -9)     (16, 14, 12, 3, 0)    143 7,425,600
 1020     (8, 5, 0, -3, -10)     (18, 15, 10, 7, 0)    143 17,740,800
 1021     (8, 6, -1, -4, -9)      (17, 15, 8, 5, 0)    143 14,968,800
 1022      (9, 1, 1, 0, -11)    (20, 12, 12, 11, 0)    143 1,360,800
 1023      (9, 4, 1, -6, -8)      (17, 12, 9, 2, 0)    143 14,968,800
 1024     (9, 6, -3, -5, -7)      (16, 13, 4, 2, 0)    143 7,425,600
 1025    (10, 1, 0, -1, -10)     (20, 11, 10, 9, 0)    143 3,763,200
 1026     (10, 3, 0, -5, -8)      (18, 11, 8, 3, 0)    143 17,740,800
 1027    (10, 5, -4, -5, -6)      (16, 11, 2, 1, 0)    143 3,225,600
 1028    (11, 0, -1, -1, -9)       (20, 9, 8, 8, 0)    143 1,360,800
 1029    (11, 2, -1, -5, -7)       (18, 9, 6, 2, 0)    143 10,533,600
 1030     (5, 5, 3, -1, -12)    (17, 17, 15, 11, 0)    142 1,285,200
 1031     (6, 5, 3, -3, -11)     (17, 16, 14, 8, 0)    142 5,027,400
 1032      (7, 3, 1, 1, -12)    (19, 15, 13, 13, 0)    142 1,304,100
 1033      (7, 7, 0, -6, -8)      (15, 15, 8, 2, 0)    142 4,309,200
 1034     (8, 3, 3, -4, -10)     (18, 13, 13, 6, 0)    142 5,821,200
 1035      (8, 5, 1, -5, -9)     (17, 14, 10, 4, 0)    142 17,992,800
 1036      (8, 6, 0, -7, -7)      (15, 13, 7, 0, 0)    142 4,309,200
 1037     (9, 2, 2, -3, -10)     (19, 12, 12, 7, 0)    142 6,085,800
 1038     (9, 5, -1, -5, -8)      (17, 13, 7, 3, 0)    142 17,992,800
 1039    (10, 3, -2, -2, -9)      (19, 12, 7, 7, 0)    142 6,085,800
 1040    (10, 4, -3, -3, -8)      (18, 12, 5, 5, 0)    142 5,821,200
 1041    (11, 3, -3, -5, -6)       (17, 9, 3, 1, 0)    142 5,027,400
 1042   (12, -1, -1, -3, -7)       (19, 6, 6, 4, 0)    142 1,304,100
 1043    (12, 1, -3, -5, -5)       (17, 6, 2, 0, 0)    142 1,285,200
 1044     (6, 6, 1, -2, -11)     (17, 17, 12, 9, 0)    141 3,773,000
 1045      (6, 6, 3, -6, -9)     (15, 15, 12, 3, 0)    141 2,793,000
 1046      (7, 4, 4, -6, -9)     (16, 13, 13, 3, 0)    141 2,816,000
 1047     (7, 7, -1, -4, -9)      (16, 16, 8, 5, 0)    141 5,187,000
 1048      (9, 4, 0, -4, -9)      (18, 13, 9, 5, 0)    141 21,296,000
 1049      (9, 4, 1, -7, -7)      (16, 11, 8, 0, 0)    141 5,187,000
 1050     (9, 6, -4, -4, -7)      (16, 13, 3, 3, 0)    141 2,816,000
 1051     (9, 6, -3, -6, -6)      (15, 12, 3, 0, 0)    141 2,793,000
 1052    (11, 2, -1, -6, -6)       (17, 8, 5, 0, 0)    141 3,773,000
 1053     (5, 4, 4, -1, -12)    (17, 16, 16, 11, 0)    140  678,699
 1054     (5, 5, 5, -5, -10)     (15, 15, 15, 5, 0)    140  415,701
 1055      (6, 4, 2, 0, -12)    (18, 16, 14, 12, 0)    140 2,640,924
 1056     (6, 4, 4, -3, -11)     (17, 15, 15, 8, 0)    140 2,082,024
 1057      (7, 2, 2, 1, -12)    (19, 14, 14, 13, 0)    140  689,724
 1058     (7, 5, 0, -1, -11)    (18, 16, 11, 10, 0)    140 5,917,626
 1059     (7, 5, 2, -4, -10)     (17, 15, 12, 6, 0)    140 11,647,251
 1060      (7, 5, 3, -7, -8)     (15, 13, 11, 1, 0)    140 3,879,876
 1061     (7, 6, 0, -3, -10)     (17, 16, 10, 7, 0)    140 9,585,576
 1062      (7, 7, 0, -7, -7)      (14, 14, 7, 0, 0)    140 1,498,176
 1063     (8, 3, 1, -1, -11)    (19, 14, 12, 10, 0)    140 7,316,001
 1064    (8, 5, -1, -2, -10)      (18, 15, 9, 8, 0)    140 9,810,801
 1065     (8, 6, -2, -3, -9)      (17, 15, 7, 6, 0)    140 8,251,551
 1066     (8, 7, -3, -5, -7)      (15, 14, 4, 2, 0)    140 3,879,876
 1067     (9, 3, 0, -2, -10)     (19, 13, 10, 8, 0)    140 12,496,176
 1068      (9, 3, 2, -6, -8)     (17, 11, 10, 2, 0)    140 8,251,551
 1069     (10, 0, 0, 0, -10)    (20, 10, 10, 10, 0)    140  490,776
 1070     (10, 2, 0, -3, -9)      (19, 11, 9, 6, 0)    140 12,496,176
 1071     (10, 2, 1, -5, -8)      (18, 10, 9, 3, 0)    140 9,810,801
 1072     (10, 3, 0, -6, -7)      (17, 10, 7, 1, 0)    140 9,585,576
 1073    (10, 4, -2, -5, -7)      (17, 11, 5, 2, 0)    140 11,647,251
 1074    (10, 5, -5, -5, -5)      (15, 10, 0, 0, 0)    140  415,701
 1075    (11, 1, -1, -3, -8)       (19, 9, 7, 5, 0)    140 7,316,001
 1076     (11, 1, 0, -5, -7)       (18, 8, 7, 2, 0)    140 5,917,626
 1077    (11, 3, -4, -4, -6)       (17, 9, 2, 2, 0)    140 2,082,024
 1078   (12, -1, -2, -2, -7)       (19, 6, 5, 5, 0)    140  689,724
 1079    (12, 0, -2, -4, -6)       (18, 6, 4, 2, 0)    140 2,640,924
 1080    (12, 1, -4, -4, -5)       (17, 6, 1, 1, 0)    140  678,699
 1081     (7, 4, 2, -2, -11)     (18, 15, 13, 9, 0)    139 8,316,000
 1082      (7, 6, 1, -5, -9)     (16, 15, 10, 4, 0)    139 9,828,000
 1083     (9, 5, -1, -6, -7)      (16, 12, 6, 1, 0)    139 9,828,000
 1084    (11, 2, -2, -4, -7)       (18, 9, 5, 3, 0)    139 8,316,000
 1085      (5, 5, 2, 0, -12)    (17, 17, 14, 12, 0)    138 1,019,200
 1086     (5, 5, 4, -3, -11)     (16, 16, 15, 8, 0)    138 1,065,900
 1087      (6, 3, 3, 0, -12)    (18, 15, 15, 12, 0)    138 1,093,950
 1088      (6, 4, 1, 1, -12)    (18, 16, 13, 13, 0)    138 1,024,100
 1089      (6, 5, 4, -6, -9)     (15, 14, 13, 3, 0)    138 2,309,450
 1090     (6, 6, 0, -1, -11)    (17, 17, 11, 10, 0)    138 2,102,100
 1091     (6, 6, 2, -4, -10)     (16, 16, 12, 6, 0)    138 4,236,050
 1092      (6, 6, 3, -7, -8)     (14, 14, 11, 1, 0)    138 1,458,600
 1093      (7, 4, 4, -7, -8)     (15, 12, 12, 1, 0)    138 1,469,650
 1094     (7, 7, -2, -3, -9)      (16, 16, 7, 6, 0)    138 2,852,850
 1095     (8, 2, 2, -1, -11)    (19, 13, 13, 10, 0)    138 2,833,600
 1096      (8, 3, 0, 0, -11)    (19, 14, 11, 11, 0)    138 2,795,650
 1097     (8, 4, 1, -3, -10)     (18, 14, 11, 7, 0)    138 15,315,300
 1098      (8, 4, 2, -5, -9)     (17, 13, 11, 4, 0)    138 12,812,800
 1099      (8, 5, 1, -6, -8)      (16, 13, 9, 2, 0)    138 11,668,800
 1100     (8, 6, -1, -5, -8)      (16, 14, 7, 3, 0)    138 11,668,800
 1101     (8, 7, -4, -4, -7)      (15, 14, 3, 3, 0)    138 1,469,650
 1102     (8, 7, -3, -6, -6)      (14, 13, 3, 0, 0)    138 1,458,600
 1103    (9, 3, -1, -1, -10)      (19, 13, 9, 9, 0)    138 4,604,600
 1104      (9, 3, 2, -7, -7)      (16, 10, 9, 0, 0)    138 2,852,850
 1105     (9, 5, -2, -4, -8)      (17, 13, 6, 4, 0)    138 12,812,800
 1106     (9, 6, -4, -5, -6)      (15, 12, 2, 1, 0)    138 2,309,450
 1107     (10, 1, 1, -3, -9)     (19, 10, 10, 6, 0)    138 4,604,600
 1108    (10, 3, -1, -4, -8)      (18, 11, 7, 4, 0)    138 15,315,300
 1109    (10, 4, -2, -6, -6)      (16, 10, 4, 0, 0)    138 4,236,050
 1110     (11, 0, 0, -3, -8)       (19, 8, 8, 5, 0)    138 2,795,650
 1111    (11, 1, -2, -2, -8)       (19, 9, 6, 6, 0)    138 2,833,600
 1112     (11, 1, 0, -6, -6)       (17, 7, 6, 0, 0)    138 2,102,100
 1113    (11, 3, -4, -5, -5)       (16, 8, 1, 0, 0)    138 1,065,900
 1114   (12, -1, -1, -4, -6)       (18, 5, 5, 2, 0)    138 1,024,100
 1115    (12, 0, -3, -3, -6)       (18, 6, 3, 3, 0)    138 1,093,950
 1116    (12, 0, -2, -5, -5)       (17, 5, 3, 0, 0)    138 1,019,200
 1117     (7, 3, 3, -2, -11)     (18, 14, 14, 9, 0)    137 3,141,600
 1118     (7, 4, 3, -4, -10)     (17, 14, 13, 6, 0)    137 6,997,200
 1119    (7, 6, -1, -2, -10)      (17, 16, 9, 8, 0)    137 5,266,800
 1120     (9, 2, 1, -2, -10)     (19, 12, 11, 8, 0)    137 7,534,800
 1121      (9, 3, 1, -4, -9)     (18, 12, 10, 5, 0)    137 14,968,800
 1122     (9, 4, -1, -3, -9)      (18, 13, 8, 6, 0)    137 14,968,800
 1123    (10, 2, -1, -2, -9)      (19, 11, 8, 7, 0)    137 7,534,800
 1124     (10, 2, 1, -6, -7)       (17, 9, 8, 1, 0)    137 5,266,800
 1125    (10, 4, -3, -4, -7)      (17, 11, 4, 3, 0)    137 6,997,200
 1126    (11, 2, -3, -3, -7)       (18, 9, 4, 4, 0)    137 3,141,600
 1127      (5, 5, 1, 1, -12)    (17, 17, 13, 13, 0)    136  385,875
 1128     (6, 5, 2, -2, -11)     (17, 16, 13, 9, 0)    136 4,937,625
 1129     (7, 7, -1, -5, -8)      (15, 15, 7, 3, 0)    136 4,039,875
 1130      (8, 3, 3, -5, -9)     (17, 12, 12, 4, 0)    136 4,630,500
 1131      (8, 5, 0, -4, -9)      (17, 14, 9, 5, 0)    136 16,198,875
 1132      (8, 5, 1, -7, -7)      (15, 12, 8, 0, 0)    136 4,039,875
 1133      (9, 4, 0, -5, -8)      (17, 12, 8, 3, 0)    136 16,198,875
 1134     (9, 5, -3, -3, -8)      (17, 13, 5, 5, 0)    136 4,630,500
 1135    (11, 2, -2, -5, -6)       (17, 8, 4, 1, 0)    136 4,937,625
 1136   (12, -1, -1, -5, -5)       (17, 4, 4, 0, 0)    136  385,875
 1137      (5, 4, 3, 0, -12)    (17, 16, 15, 12, 0)    135  940,576
 1138      (5, 5, 5, -6, -9)     (14, 14, 14, 3, 0)    135  297,024
 1139      (6, 3, 2, 1, -12)    (18, 15, 14, 13, 0)    135  946,176
 1140      (6, 5, 4, -7, -8)     (14, 13, 12, 1, 0)    135 1,204,224
 1141     (7, 4, 1, -1, -11)    (18, 15, 12, 10, 0)    135 6,261,024
 1142      (7, 6, 1, -6, -8)      (15, 14, 9, 2, 0)    135 6,366,976
 1143      (8, 2, 1, 0, -11)    (19, 13, 12, 11, 0)    135 2,380,224
 1144     (8, 3, 2, -3, -10)     (18, 13, 12, 7, 0)    135 8,830,976
 1145     (8, 6, -1, -6, -7)      (15, 13, 6, 1, 0)    135 6,366,976
 1146     (8, 7, -4, -5, -6)      (14, 13, 2, 1, 0)    135 1,204,224
 1147      (9, 2, 2, -4, -9)     (18, 11, 11, 5, 0)    135 5,381,376
 1148     (9, 4, -2, -2, -9)      (18, 13, 7, 7, 0)    135 5,381,376
 1149     (9, 6, -5, -5, -5)      (14, 11, 0, 0, 0)    135  297,024
 1150    (10, 3, -2, -3, -8)      (18, 11, 6, 5, 0)    135 8,830,976
 1151    (11, 0, -1, -2, -8)       (19, 8, 7, 6, 0)    135 2,380,224
 1152    (11, 1, -1, -4, -7)       (18, 8, 6, 3, 0)    135 6,261,024
 1153   (12, -1, -2, -3, -6)       (18, 5, 4, 3, 0)    135  946,176
 1154    (12, 0, -3, -4, -5)       (17, 5, 2, 1, 0)    135  940,576
 1155     (6, 5, 3, -4, -10)     (16, 15, 13, 6, 0)    134 4,504,500
 1156     (7, 5, 1, -3, -10)     (17, 15, 11, 7, 0)    134 10,647,000
 1157      (7, 5, 2, -5, -9)     (16, 14, 11, 4, 0)    134 9,282,000
 1158     (8, 4, 0, -2, -10)     (18, 14, 10, 8, 0)    134 10,939,500
 1159      (8, 4, 2, -6, -8)     (16, 12, 10, 2, 0)    134 8,262,000
 1160     (8, 6, -2, -4, -8)      (16, 14, 6, 4, 0)    134 8,262,000
 1161     (9, 2, 0, -1, -10)     (19, 12, 10, 9, 0)    134 4,933,500
 1162     (9, 5, -2, -5, -7)      (16, 12, 5, 2, 0)    134 9,282,000
 1163     (10, 1, 0, -2, -9)      (19, 10, 9, 7, 0)    134 4,933,500
 1164     (10, 2, 0, -4, -8)      (18, 10, 8, 4, 0)    134 10,939,500
 1165    (10, 3, -1, -5, -7)      (17, 10, 6, 2, 0)    134 10,647,000
 1166    (10, 4, -3, -5, -6)      (16, 10, 3, 1, 0)    134 4,504,500
 1167     (6, 4, 3, -2, -11)     (17, 15, 14, 9, 0)    133 3,326,400
 1168      (7, 4, 0, 0, -11)    (18, 15, 11, 11, 0)    133 2,316,600
 1169      (7, 6, 0, -4, -9)      (16, 15, 9, 5, 0)    133 8,731,800
 1170      (7, 6, 1, -7, -7)      (14, 13, 8, 0, 0)    133 2,203,200
 1171     (7, 7, -1, -6, -7)      (14, 14, 6, 1, 0)    133 2,203,200
 1172      (9, 4, 0, -6, -7)      (16, 11, 7, 1, 0)    133 8,731,800
 1173     (11, 0, 0, -4, -7)       (18, 7, 7, 3, 0)    133 2,316,600
 1174    (11, 2, -3, -4, -6)       (17, 8, 3, 2, 0)    133 3,326,400
 1175      (4, 4, 4, 0, -12)    (16, 16, 16, 12, 0)    132  129,675
 1176      (5, 4, 2, 1, -12)    (17, 16, 14, 13, 0)    132  651,700
 1177      (5, 5, 5, -7, -8)     (13, 13, 13, 1, 0)    132  154,700
 1178      (6, 2, 2, 2, -12)    (18, 14, 14, 14, 0)    132  130,900
 1179     (6, 4, 4, -4, -10)     (16, 14, 14, 6, 0)    132 1,856,400
 1180     (6, 5, 1, -1, -11)    (17, 16, 12, 10, 0)    132 3,584,350
 1181     (6, 6, 1, -3, -10)     (16, 16, 11, 7, 0)    132 3,803,800
 1182      (6, 6, 2, -5, -9)     (15, 15, 11, 4, 0)    132 3,371,550
 1183     (7, 3, 2, -1, -11)    (18, 14, 13, 10, 0)    132 3,959,725
 1184     (7, 7, -2, -4, -8)      (15, 15, 6, 4, 0)    132 2,852,850
 1185      (8, 1, 1, 1, -11)    (19, 12, 12, 12, 0)    132  313,950
 1186      (8, 3, 3, -6, -8)     (16, 11, 11, 2, 0)    132 2,977,975
 1187    (8, 4, -1, -1, -10)      (18, 14, 9, 9, 0)    132 3,959,725
 1188      (8, 4, 2, -7, -7)      (15, 11, 9, 0, 0)    132 2,852,850
 1189     (8, 5, -1, -3, -9)      (17, 14, 8, 6, 0)    132 11,224,675
 1190     (8, 6, -3, -3, -8)      (16, 14, 5, 5, 0)    132 2,977,975
 1191     (8, 7, -5, -5, -5)      (13, 12, 0, 0, 0)    132  154,700
 1192     (9, 1, 1, -1, -10)     (19, 11, 11, 9, 0)    132 2,040,675
 1193      (9, 3, 0, -3, -9)      (18, 12, 9, 6, 0)    132 13,043,800
 1194      (9, 3, 1, -5, -8)      (17, 11, 9, 3, 0)    132 11,224,675
 1195     (9, 5, -2, -6, -6)      (15, 11, 4, 0, 0)    132 3,371,550
 1196    (10, 1, -1, -1, -9)      (19, 10, 8, 8, 0)    132 2,040,675
 1197     (10, 1, 1, -4, -8)       (18, 9, 9, 4, 0)    132 3,959,725
 1198    (10, 3, -1, -6, -6)       (16, 9, 5, 0, 0)    132 3,803,800
 1199    (10, 4, -4, -4, -6)      (16, 10, 2, 2, 0)    132 1,856,400
 1200   (11, -1, -1, -1, -8)       (19, 7, 7, 7, 0)    132  313,950
 1201    (11, 1, -2, -3, -7)       (18, 8, 5, 4, 0)    132 3,959,725
 1202    (11, 1, -1, -5, -6)       (17, 7, 5, 1, 0)    132 3,584,350
 1203   (12, -2, -2, -2, -6)       (18, 4, 4, 4, 0)    132  130,900
 1204   (12, -1, -2, -4, -5)       (17, 4, 3, 1, 0)    132  651,700
 1205    (12, 0, -4, -4, -4)       (16, 4, 0, 0, 0)    132  129,675
 1206     (5, 5, 3, -2, -11)     (16, 16, 14, 9, 0)    131 1,368,000
 1207      (7, 4, 3, -5, -9)     (16, 13, 12, 4, 0)    131 5,544,000
 1208      (8, 4, 1, -4, -9)     (17, 13, 10, 5, 0)    131 13,608,000
 1209      (8, 5, 0, -5, -8)      (16, 13, 8, 3, 0)    131 12,288,000
 1210     (9, 4, -1, -4, -8)      (17, 12, 7, 4, 0)    131 13,608,000
 1211     (9, 5, -3, -4, -7)      (16, 12, 4, 3, 0)    131 5,544,000
 1212    (11, 2, -3, -5, -5)       (16, 7, 2, 0, 0)    131 1,368,000
 1213      (5, 3, 3, 1, -12)    (17, 15, 15, 13, 0)    130  314,874
 1214     (5, 5, 4, -4, -10)     (15, 15, 14, 6, 0)    130  948,024
 1215      (6, 5, 0, 0, -11)    (17, 16, 11, 11, 0)    130 1,307,124
 1216     (7, 4, 2, -3, -10)     (17, 14, 12, 7, 0)    130 8,186,724
 1217     (7, 5, 0, -2, -10)     (17, 15, 10, 8, 0)    130 7,440,174
 1218      (7, 5, 2, -6, -8)     (15, 13, 10, 2, 0)    130 5,975,424
 1219     (7, 7, -3, -3, -8)      (15, 15, 5, 5, 0)    130 1,027,026
 1220     (8, 3, 1, -2, -10)     (18, 13, 11, 8, 0)    130 8,432,424
 1221      (8, 3, 3, -7, -7)     (15, 10, 10, 0, 0)    130 1,027,026
 1222     (8, 5, -2, -2, -9)      (17, 14, 7, 7, 0)    130 4,009,824
 1223     (8, 6, -2, -5, -7)      (15, 13, 5, 2, 0)    130 5,975,424
 1224      (9, 1, 0, 0, -10)    (19, 11, 10, 10, 0)    130 1,051,974
 1225      (9, 2, 2, -5, -8)     (17, 10, 10, 3, 0)    130 4,009,824
 1226     (10, 0, 0, -1, -9)       (19, 9, 9, 8, 0)    130 1,051,974
 1227    (10, 2, -1, -3, -8)      (18, 10, 7, 5, 0)    130 8,432,424
 1228     (10, 2, 0, -5, -7)       (17, 9, 7, 2, 0)    130 7,440,174
 1229    (10, 3, -2, -4, -7)      (17, 10, 5, 3, 0)    130 8,186,724
 1230    (10, 4, -4, -5, -5)       (15, 9, 1, 0, 0)    130  948,024
 1231     (11, 0, 0, -5, -6)       (17, 6, 6, 1, 0)    130 1,307,124
 1232   (12, -1, -3, -3, -5)       (17, 4, 2, 2, 0)    130  314,874
 1233     (5, 4, 4, -2, -11)     (16, 15, 15, 9, 0)    129  714,000
 1234      (7, 3, 1, 0, -11)    (18, 14, 12, 11, 0)    129 2,618,000
 1235     (7, 6, -1, -3, -9)      (16, 15, 8, 6, 0)    129 6,006,000
 1236      (9, 2, 1, -3, -9)     (18, 11, 10, 6, 0)    129 7,546,000
 1237     (9, 3, -1, -2, -9)      (18, 12, 8, 7, 0)    129 7,546,000
 1238      (9, 3, 1, -6, -7)      (16, 10, 8, 1, 0)    129 6,006,000
 1239    (11, 0, -1, -3, -7)       (18, 7, 6, 4, 0)    129 2,618,000
 1240    (11, 2, -4, -4, -5)       (16, 7, 1, 1, 0)    129  714,000
 1241      (4, 4, 3, 1, -12)    (16, 16, 15, 13, 0)    128  169,575
 1242      (5, 3, 2, 2, -12)    (17, 15, 14, 14, 0)    128  170,100
 1243     (6, 4, 2, -1, -11)    (17, 15, 13, 10, 0)    128 3,274,425
 1244      (6, 5, 3, -5, -9)     (15, 14, 12, 4, 0)    128 3,561,075
 1245     (6, 6, 0, -2, -10)     (16, 16, 10, 8, 0)    128 2,633,400
 1246      (6, 6, 2, -6, -8)     (14, 14, 10, 2, 0)    128 2,168,775
 1247     (7, 3, 3, -3, -10)     (17, 13, 13, 7, 0)    128 3,057,600
 1248    (7, 5, -1, -1, -10)      (17, 15, 9, 9, 0)    128 2,668,050
 1249      (7, 5, 2, -7, -7)      (14, 12, 9, 0, 0)    128 2,061,675
 1250      (7, 6, 0, -5, -8)      (15, 14, 8, 3, 0)    128 6,613,425
 1251     (7, 7, -2, -5, -7)      (14, 14, 5, 2, 0)    128 2,061,675
 1252     (8, 2, 2, -2, -10)     (18, 12, 12, 8, 0)    128 3,153,150
 1253      (8, 3, 2, -4, -9)     (17, 12, 11, 5, 0)    128 7,739,550
 1254      (8, 5, 0, -6, -7)      (15, 12, 7, 1, 0)    128 6,613,425
 1255     (8, 6, -2, -6, -6)      (14, 12, 4, 0, 0)    128 2,168,775
 1256     (9, 4, -2, -3, -8)      (17, 12, 6, 5, 0)    128 7,739,550
 1257     (9, 5, -3, -5, -6)      (15, 11, 3, 1, 0)    128 3,561,075
 1258     (10, 1, 1, -5, -7)       (17, 8, 8, 2, 0)    128 2,668,050
 1259    (10, 2, -2, -2, -8)      (18, 10, 6, 6, 0)    128 3,153,150
 1260     (10, 2, 0, -6, -6)       (16, 8, 6, 0, 0)    128 2,633,400
 1261    (10, 3, -3, -3, -7)      (17, 10, 4, 4, 0)    128 3,057,600
 1262    (11, 1, -2, -4, -6)       (17, 7, 4, 2, 0)    128 3,274,425
 1263   (12, -2, -2, -3, -5)       (17, 3, 3, 2, 0)    128  170,100
 1264   (12, -1, -3, -4, -4)       (16, 3, 1, 0, 0)    128  169,575
 1265     (6, 5, 2, -3, -10)     (16, 15, 12, 7, 0)    127 4,838,400
 1266      (7, 2, 2, 0, -11)    (18, 13, 13, 11, 0)    127 1,108,800
 1267      (7, 4, 3, -6, -8)     (15, 12, 11, 2, 0)    127 3,556,800
 1268      (7, 5, 1, -4, -9)     (16, 14, 10, 5, 0)    127 9,424,800
 1269     (7, 6, -2, -2, -9)      (16, 15, 7, 7, 0)    127 2,138,400
 1270     (8, 3, 0, -1, -10)     (18, 13, 10, 9, 0)    127 5,068,800
 1271     (8, 6, -3, -4, -7)      (15, 13, 4, 3, 0)    127 3,556,800
 1272      (9, 2, 2, -6, -7)       (16, 9, 9, 1, 0)    127 2,138,400
 1273     (9, 4, -1, -5, -7)      (16, 11, 6, 2, 0)    127 9,424,800
 1274     (10, 1, 0, -3, -8)       (18, 9, 8, 5, 0)    127 5,068,800
 1275    (10, 3, -2, -5, -6)       (16, 9, 4, 1, 0)    127 4,838,400
 1276    (11, 0, -2, -2, -7)       (18, 7, 5, 5, 0)    127 1,108,800
 1277      (4, 4, 2, 2, -12)    (16, 16, 14, 14, 0)    126   76,000
 1278     (5, 5, 2, -1, -11)    (16, 16, 13, 10, 0)    126 1,254,000
 1279     (6, 3, 3, -1, -11)    (17, 14, 14, 10, 0)    126 1,309,000
 1280      (6, 4, 4, -5, -9)     (15, 13, 13, 4, 0)    126 1,463,000
 1281    (6, 6, -1, -1, -10)      (16, 16, 9, 9, 0)    126  940,500
 1282      (6, 6, 2, -7, -7)      (13, 13, 9, 0, 0)    126  748,000
 1283     (7, 7, -2, -6, -6)      (13, 13, 4, 0, 0)    126  748,000
 1284      (8, 4, 0, -3, -9)      (17, 13, 9, 6, 0)    126 11,319,000
 1285      (8, 4, 1, -5, -8)      (16, 12, 9, 3, 0)    126 10,164,000
